OrderID,OrderDate,CustomerID,CustomerName,Segment,ProductID,ProductName,Category,Sub-Category,Quantity,UnitPrice,Discount,Profit,Sales,Country,City,State,Region
CA-2024-100887,2023-12-10,CUS-1273,Antonio Kennedy,Corporate,PROD-034,Organization Tables,Furniture,Tables,7,158.99,0.05,77.62,1057.28,United Kingdom,London,England,EMEA
CA-2024-100888,2024-11-12,CUS-1300,Donald Shelton,Consumer,PROD-007,Get Writing,Office Supplies,Writing,3,576.08,0.1,345.6,1555.42,United States,New York,New York,East
CA-2022-100889,2024-04-02,CUS-1040,Parker Mitchell,Home Office,PROD-022,Final Paper,Office Supplies,Paper,4,242.16,0.05,83.33,920.21,Canada,Toronto,Ontario,Central
CA-2022-100890,2022-10-07,CUS-1377,Michael Williams,Consumer,PROD-024,Describe Bookcases,Furniture,Bookcases,5,758.05,0.12,605.95,3335.42,United Kingdom,London,England,EMEA
CA-2024-100891,2022-02-10,CUS-1030,Paul Bush,Consumer,PROD-020,Close Monitors,Technology,Monitors,1,512.68,0.1,35.12,461.41,India,Mumbai,Maharashtra,APAC
CA-2022-100892,2022-02-11,CUS-1392,Ashley Roach,Corporate,PROD-011,Last Paper,Office Supplies,Paper,6,660.84,0.1,746.4,3568.54,United States,Los Angeles,California,West
CA-2022-100893,2024-08-01,CUS-1233,Kenneth Wagner,Home Office,PROD-021,Billion Phones,Technology,Phones,8,279.83,0.05,230.23,2126.71,United Kingdom,London,England,EMEA
CA-2024-100894,2022-11-08,CUS-1358,James Smith,Corporate,PROD-030,Whatever Accessories,Technology,Accessories,10,46.56,0.0,80.95,465.6,United States,New York,New York,East
CA-2022-100895,2023-11-21,CUS-1262,Jason Kim,Corporate,PROD-027,Old Envelopes,Office Supplies,Envelopes,2,17.73,0.1,3.53,31.91,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100896,2024-07-23,CUS-1479,Colin Green,Corporate,PROD-011,Last Paper,Office Supplies,Paper,9,615.0,0.0,863.54,5535.0,United States,New York,New York,East
CA-2024-100897,2023-03-31,CUS-1140,Hailey Barry MD,Home Office,PROD-022,Final Paper,Office Supplies,Paper,9,246.41,0.12,376.64,1951.57,Germany,Berlin,Berlin,EMEA
CA-2024-100898,2023-01-14,CUS-1240,Lisa Adams,Home Office,PROD-012,Cause Accessories,Technology,Accessories,2,529.76,0.05,83.27,1006.54,United States,Chicago,Illinois,Central
CA-2024-100899,2023-12-13,CUS-1408,Kevin Murray,Corporate,PROD-027,Old Envelopes,Office Supplies,Envelopes,6,15.7,0.1,9.98,84.78,United States,Chicago,Illinois,Central
CA-2023-100900,2024-05-04,CUS-1489,Donna Thornton,Home Office,PROD-008,Rule Envelopes,Office Supplies,Envelopes,8,174.21,0.05,134.71,1324.0,South Africa,Cape Town,Western Cape,MEA
CA-2022-100901,2023-08-09,CUS-1227,Stephanie Miller,Corporate,PROD-028,Cut Writing,Office Supplies,Writing,9,454.77,0.1,616.4,3683.64,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100902,2024-09-05,CUS-1346,James Lee,Home Office,PROD-004,Should Accessories,Technology,Accessories,1,300.33,0.0,50.44,300.33,Australia,Sydney,NSW,APAC
CA-2024-100903,2022-10-18,CUS-1072,Jacob Turner,Home Office,PROD-001,Summer Binders,Office Supplies,Binders,6,231.11,0.12,99.44,1220.26,United States,Los Angeles,California,West
CA-2022-100904,2022-10-02,CUS-1314,Paul Whitaker,Home Office,PROD-014,Them Phones,Technology,Phones,1,176.21,0.0,10.09,176.21,South Africa,Cape Town,Western Cape,MEA
CA-2023-100905,2023-12-09,CUS-1170,Michael Ward,Consumer,PROD-027,Old Envelopes,Office Supplies,Envelopes,2,67.84,0.1,22.78,122.11,United States,New York,New York,East
CA-2023-100906,2024-09-20,CUS-1403,Christopher Baker,Corporate,PROD-026,Operation Tables,Furniture,Tables,9,107.25,0.05,63.36,916.99,India,Mumbai,Maharashtra,APAC
CA-2023-100907,2022-02-27,CUS-1479,Deborah Soto,Home Office,PROD-022,Final Paper,Office Supplies,Paper,10,750.46,0.1,1056.45,6754.14,United States,Chicago,Illinois,Central
CA-2023-100908,2024-01-24,CUS-1475,Rachel Austin,Home Office,PROD-015,Key Bookcases,Furniture,Bookcases,4,786.81,0.0,244.91,3147.24,Australia,Sydney,NSW,APAC
CA-2023-100909,2023-06-25,CUS-1463,Alex Hahn,Corporate,PROD-005,Ever Chairs,Furniture,Chairs,8,582.44,0.12,435.54,4100.38,United States,New York,New York,East
CA-2022-100910,2023-12-25,CUS-1188,Sharon Sims,Home Office,PROD-002,However Binders,Office Supplies,Binders,6,493.11,0.05,532.54,2810.73,Germany,Berlin,Berlin,EMEA
CA-2022-100911,2023-12-16,CUS-1018,Christopher Smith,Corporate,PROD-028,Cut Writing,Office Supplies,Writing,8,372.16,0.0,233.58,2977.28,United States,New York,New York,East
CA-2023-100912,2024-01-21,CUS-1068,Lori Lowe,Corporate,PROD-033,Wear Tables,Furniture,Tables,7,534.31,0.1,603.97,3366.15,Australia,Sydney,NSW,APAC
CA-2024-100913,2023-08-30,CUS-1171,Angela Edwards,Home Office,PROD-022,Final Paper,Office Supplies,Paper,1,489.1,0.0,120.75,489.1,United States,Los Angeles,California,West
CA-2023-100914,2024-08-24,CUS-1080,Monica Fowler,Consumer,PROD-021,Billion Phones,Technology,Phones,10,471.67,0.1,842.36,4245.03,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100915,2023-10-03,CUS-1358,Russell Holmes,Corporate,PROD-025,Fact Accessories,Technology,Accessories,9,389.15,0.12,333.23,3082.07,Germany,Berlin,Berlin,EMEA
CA-2024-100916,2022-05-13,CUS-1442,Mariah Moss,Home Office,PROD-036,National Monitors,Technology,Monitors,7,356.22,0.0,622.64,2493.54,Australia,Sydney,NSW,APAC
CA-2024-100917,2024-10-29,CUS-1314,Christie Freeman,Home Office,PROD-017,Benefit Chairs,Furniture,Chairs,10,394.59,0.0,221.68,3945.9,United States,Los Angeles,California,West
CA-2022-100918,2024-05-20,CUS-1022,Elizabeth Rose,Consumer,PROD-031,Or Envelopes,Office Supplies,Envelopes,1,740.01,0.1,72.67,666.01,United Kingdom,London,England,EMEA
CA-2022-100919,2024-02-28,CUS-1373,Scott Hicks PhD,Consumer,PROD-029,Early Envelopes,Office Supplies,Envelopes,1,73.02,0.05,7.1,69.37,Germany,Berlin,Berlin,EMEA
CA-2024-100920,2024-01-01,CUS-1296,Kelly Mcknight,Home Office,PROD-034,Organization Tables,Furniture,Tables,5,182.35,0.12,137.13,802.34,Germany,Berlin,Berlin,EMEA
CA-2022-100921,2022-05-26,CUS-1337,Christopher Morales,Consumer,PROD-018,Senior Chairs,Furniture,Chairs,9,576.3,0.12,600.8,4564.3,Australia,Sydney,NSW,APAC
CA-2024-100922,2023-03-19,CUS-1068,David Jones,Corporate,PROD-022,Final Paper,Office Supplies,Paper,9,536.07,0.05,436.93,4583.4,Germany,Berlin,Berlin,EMEA
CA-2023-100923,2022-03-22,CUS-1454,Gregory Robinson,Home Office,PROD-040,Reach Envelopes,Office Supplies,Envelopes,4,281.01,0.0,172.24,1124.04,India,Mumbai,Maharashtra,APAC
CA-2023-100924,2023-04-30,CUS-1425,Ryan Garcia,Consumer,PROD-014,Them Phones,Technology,Phones,3,636.23,0.1,331.14,1717.82,South Africa,Cape Town,Western Cape,MEA
CA-2022-100925,2022-01-23,CUS-1377,Kelly Clark,Home Office,PROD-025,Fact Accessories,Technology,Accessories,1,698.16,0.0,83.26,698.16,Canada,Toronto,Ontario,Central
CA-2022-100926,2024-08-16,CUS-1221,Timothy Rowe PhD,Corporate,PROD-010,Mean Phones,Technology,Phones,1,241.4,0.0,39.8,241.4,Canada,Toronto,Ontario,Central
CA-2024-100927,2023-02-09,CUS-1125,Amy Chen MD,Corporate,PROD-014,Them Phones,Technology,Phones,3,266.48,0.05,154.72,759.47,United Kingdom,London,England,EMEA
CA-2024-100928,2022-10-24,CUS-1352,Monique Nelson,Home Office,PROD-037,Care Tables,Furniture,Tables,7,47.96,0.1,18.25,302.15,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100929,2024-03-28,CUS-1464,Ashley Davis,Consumer,PROD-033,Wear Tables,Furniture,Tables,9,395.89,0.05,818.44,3384.86,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100930,2023-07-14,CUS-1019,Jacob Alvarez,Consumer,PROD-017,Benefit Chairs,Furniture,Chairs,4,7.65,0.0,7.06,30.6,United States,Los Angeles,California,West
CA-2023-100931,2023-10-09,CUS-1273,Brian Smith,Consumer,PROD-015,Key Bookcases,Furniture,Bookcases,5,126.92,0.05,87.53,602.87,United Kingdom,London,England,EMEA
CA-2023-100932,2023-01-16,CUS-1402,Sarah Sanchez,Consumer,PROD-023,Book Accessories,Technology,Accessories,4,341.41,0.05,207.71,1297.36,United States,Los Angeles,California,West
CA-2024-100933,2024-01-22,CUS-1166,John Morse,Home Office,PROD-021,Billion Phones,Technology,Phones,8,331.28,0.0,398.36,2650.24,Canada,Toronto,Ontario,Central
CA-2022-100934,2024-11-25,CUS-1044,Jennifer Martin,Corporate,PROD-024,Describe Bookcases,Furniture,Bookcases,2,390.3,0.12,133.81,686.93,Germany,Berlin,Berlin,EMEA
CA-2022-100935,2022-09-10,CUS-1026,Natalie Owen,Consumer,PROD-019,Many Binders,Office Supplies,Binders,8,26.93,0.12,35.62,189.59,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100936,2024-06-18,CUS-1395,Jose Young,Home Office,PROD-004,Should Accessories,Technology,Accessories,6,158.01,0.1,76.57,853.25,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100937,2022-05-29,CUS-1078,Tiffany Chung,Home Office,PROD-006,As Phones,Technology,Phones,4,671.74,0.05,355.29,2552.61,Germany,Berlin,Berlin,EMEA
CA-2023-100938,2022-06-28,CUS-1484,Kaylee Garcia,Corporate,PROD-011,Last Paper,Office Supplies,Paper,9,257.6,0.05,544.21,2202.48,South Africa,Cape Town,Western Cape,MEA
CA-2022-100939,2022-01-13,CUS-1209,Jeremy Watson,Consumer,PROD-030,Whatever Accessories,Technology,Accessories,10,413.66,0.0,293.16,4136.6,United Kingdom,London,England,EMEA
CA-2022-100940,2023-10-22,CUS-1035,Dr. Gary Massey MD,Corporate,PROD-001,Summer Binders,Office Supplies,Binders,7,660.76,0.1,1040.06,4162.79,United Kingdom,London,England,EMEA
CA-2024-100941,2023-03-10,CUS-1011,Maria Roth,Home Office,PROD-015,Key Bookcases,Furniture,Bookcases,1,659.26,0.0,79.02,659.26,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100942,2023-11-03,CUS-1137,Breanna Fuller,Home Office,PROD-012,Cause Accessories,Technology,Accessories,7,367.83,0.12,209.06,2265.83,Germany,Berlin,Berlin,EMEA
CA-2022-100943,2023-11-27,CUS-1423,Jason Scott,Corporate,PROD-016,Development Tablets,Technology,Tablets,2,478.02,0.0,85.81,956.04,United States,New York,New York,East
CA-2022-100944,2023-02-15,CUS-1396,Diane Lawson,Home Office,PROD-008,Rule Envelopes,Office Supplies,Envelopes,7,70.83,0.12,88.29,436.31,United States,Chicago,Illinois,Central
CA-2022-100945,2023-05-29,CUS-1420,Ernest Jones,Corporate,PROD-013,Such Writing,Office Supplies,Writing,9,407.0,0.12,730.43,3223.44,South Africa,Cape Town,Western Cape,MEA
CA-2022-100946,2022-12-03,CUS-1402,Joel Brown,Corporate,PROD-025,Fact Accessories,Technology,Accessories,1,135.13,0.12,21.71,118.91,United Kingdom,London,England,EMEA
CA-2024-100947,2024-08-20,CUS-1208,Maurice Johnson,Consumer,PROD-022,Final Paper,Office Supplies,Paper,4,15.4,0.0,4.76,61.6,United States,New York,New York,East
CA-2024-100948,2023-05-26,CUS-1123,Jasmine Hampton,Home Office,PROD-039,Off Tables,Furniture,Tables,6,363.28,0.1,165.71,1961.71,Australia,Sydney,NSW,APAC
CA-2023-100949,2022-01-28,CUS-1196,Jason Petersen,Corporate,PROD-023,Book Accessories,Technology,Accessories,3,138.57,0.12,67.84,365.82,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100950,2022-03-08,CUS-1036,Nathaniel Lane,Home Office,PROD-003,Include Writing,Office Supplies,Writing,9,199.97,0.05,224.8,1709.74,South Africa,Cape Town,Western Cape,MEA
CA-2024-100951,2024-09-24,CUS-1066,Ray Schaefer,Home Office,PROD-006,As Phones,Technology,Phones,7,679.84,0.12,1008.22,4187.81,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100952,2022-01-18,CUS-1048,George Fitzgerald,Consumer,PROD-034,Organization Tables,Furniture,Tables,1,762.71,0.0,185.5,762.71,United States,Los Angeles,California,West
CA-2023-100953,2023-11-16,CUS-1438,Rachel Maldonado,Consumer,PROD-028,Cut Writing,Office Supplies,Writing,9,409.24,0.0,650.75,3683.16,South Africa,Cape Town,Western Cape,MEA
CA-2023-100954,2024-02-01,CUS-1226,William Edwards,Home Office,PROD-028,Cut Writing,Office Supplies,Writing,4,646.06,0.1,197.62,2325.82,Australia,Sydney,NSW,APAC
CA-2024-100955,2023-09-12,CUS-1196,Jose Thompson,Consumer,PROD-012,Cause Accessories,Technology,Accessories,7,187.0,0.05,134.99,1243.55,United States,Chicago,Illinois,Central
CA-2022-100956,2024-07-01,CUS-1161,Cheryl Patterson,Corporate,PROD-026,Operation Tables,Furniture,Tables,3,592.29,0.05,387.24,1688.03,India,Mumbai,Maharashtra,APAC
CA-2023-100957,2024-03-10,CUS-1084,Donna King,Home Office,PROD-036,National Monitors,Technology,Monitors,2,157.15,0.12,19.81,276.58,United Kingdom,London,England,EMEA
CA-2023-100958,2023-09-15,CUS-1497,Kelsey Mason,Corporate,PROD-039,Off Tables,Furniture,Tables,9,63.76,0.1,75.13,516.46,United States,Chicago,Illinois,Central
CA-2023-100959,2024-03-25,CUS-1431,Melanie Long,Consumer,PROD-040,Reach Envelopes,Office Supplies,Envelopes,1,391.23,0.0,30.31,391.23,Germany,Berlin,Berlin,EMEA
CA-2024-100960,2024-04-15,CUS-1320,Shawn Valenzuela III,Consumer,PROD-036,National Monitors,Technology,Monitors,7,766.06,0.1,635.51,4826.18,India,Mumbai,Maharashtra,APAC
CA-2024-100961,2022-10-03,CUS-1444,Andrea Hoffman,Corporate,PROD-008,Rule Envelopes,Office Supplies,Envelopes,1,141.3,0.1,8.61,127.17,Canada,Toronto,Ontario,Central
CA-2023-100962,2022-05-31,CUS-1198,Betty Chapman,Home Office,PROD-014,Them Phones,Technology,Phones,4,468.52,0.1,207.34,1686.67,South Africa,Cape Town,Western Cape,MEA
CA-2022-100963,2023-08-21,CUS-1442,Krystal Terry,Corporate,PROD-026,Operation Tables,Furniture,Tables,6,571.52,0.1,665.78,3086.21,United States,New York,New York,East
CA-2023-100964,2022-12-27,CUS-1165,Antonio Sullivan,Home Office,PROD-006,As Phones,Technology,Phones,8,394.87,0.0,604.88,3158.96,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100965,2023-03-28,CUS-1389,Karen Cortez,Corporate,PROD-016,Development Tablets,Technology,Tablets,3,243.42,0.12,148.61,642.63,Canada,Toronto,Ontario,Central
CA-2024-100966,2023-10-08,CUS-1006,Elizabeth Mooney,Home Office,PROD-029,Early Envelopes,Office Supplies,Envelopes,6,17.14,0.0,20.4,102.84,Germany,Berlin,Berlin,EMEA
CA-2024-100967,2023-07-27,CUS-1197,Amy Lewis,Consumer,PROD-038,Old Writing,Office Supplies,Writing,3,27.62,0.0,13.55,82.86,Australia,Sydney,NSW,APAC
CA-2023-100968,2022-05-05,CUS-1222,Andrew Cook,Corporate,PROD-035,Including Chairs,Furniture,Chairs,2,354.59,0.12,146.4,624.08,South Africa,Cape Town,Western Cape,MEA
CA-2023-100969,2023-11-02,CUS-1402,Michelle Ibarra,Home Office,PROD-035,Including Chairs,Furniture,Chairs,1,313.47,0.1,17.39,282.12,Australia,Sydney,NSW,APAC
CA-2023-100970,2024-11-03,CUS-1441,Brandi Blair,Corporate,PROD-010,Mean Phones,Technology,Phones,9,50.04,0.05,102.37,427.84,South Africa,Cape Town,Western Cape,MEA
CA-2024-100971,2024-08-19,CUS-1010,Matthew Pierce,Consumer,PROD-009,Benefit Monitors,Technology,Monitors,1,542.26,0.12,82.43,477.19,South Africa,Cape Town,Western Cape,MEA
CA-2023-100972,2024-05-22,CUS-1431,Miss Tiffany Wilson,Home Office,PROD-021,Billion Phones,Technology,Phones,6,273.55,0.1,180.93,1477.17,Australia,Sydney,NSW,APAC
CA-2022-100973,2024-05-23,CUS-1153,Mr. Samuel Roth,Home Office,PROD-024,Describe Bookcases,Furniture,Bookcases,1,703.07,0.05,64.07,667.92,South Africa,Cape Town,Western Cape,MEA
CA-2024-100974,2024-01-29,CUS-1164,Jessica Sherman,Corporate,PROD-008,Rule Envelopes,Office Supplies,Envelopes,2,725.25,0.1,161.43,1305.45,India,Mumbai,Maharashtra,APAC
CA-2024-100975,2024-10-31,CUS-1487,Ian Cook,Consumer,PROD-038,Old Writing,Office Supplies,Writing,10,504.83,0.1,662.29,4543.47,South Africa,Cape Town,Western Cape,MEA
CA-2022-100976,2024-05-28,CUS-1334,Kevin Aguilar,Home Office,PROD-031,Or Envelopes,Office Supplies,Envelopes,9,732.41,0.05,832.08,6262.11,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100977,2022-03-29,CUS-1224,Rachel Chavez,Consumer,PROD-032,Apply Monitors,Technology,Monitors,9,678.8,0.0,967.89,6109.2,United States,Chicago,Illinois,Central
CA-2024-100978,2022-04-09,CUS-1339,Joseph Brown,Home Office,PROD-027,Old Envelopes,Office Supplies,Envelopes,8,596.17,0.12,255.63,4197.04,India,Mumbai,Maharashtra,APAC
CA-2024-100979,2022-02-21,CUS-1025,Morgan Lane,Consumer,PROD-001,Summer Binders,Office Supplies,Binders,9,185.99,0.0,345.85,1673.91,United States,New York,New York,East
CA-2022-100980,2023-05-23,CUS-1487,Michael Guerrero,Corporate,PROD-025,Fact Accessories,Technology,Accessories,3,678.45,0.1,212.16,1831.82,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100981,2024-02-27,CUS-1282,Robert Gibson,Corporate,PROD-008,Rule Envelopes,Office Supplies,Envelopes,10,324.67,0.1,381.45,2922.03,United States,Chicago,Illinois,Central
CA-2023-100982,2022-01-17,CUS-1105,Holly Craig,Consumer,PROD-032,Apply Monitors,Technology,Monitors,7,408.64,0.0,397.42,2860.48,Australia,Sydney,NSW,APAC
CA-2024-100983,2023-01-05,CUS-1038,Amanda Mosley,Corporate,PROD-007,Get Writing,Office Supplies,Writing,10,553.27,0.12,580.37,4868.78,United Kingdom,London,England,EMEA
CA-2022-100984,2024-10-07,CUS-1050,Cody Smith,Home Office,PROD-002,However Binders,Office Supplies,Binders,5,171.69,0.1,57.97,772.61,Germany,Berlin,Berlin,EMEA
CA-2024-100985,2022-02-03,CUS-1181,Gary Ingram DDS,Corporate,PROD-016,Development Tablets,Technology,Tablets,9,389.43,0.1,704.76,3154.38,India,Mumbai,Maharashtra,APAC
CA-2024-100986,2022-01-28,CUS-1058,David Rubio,Corporate,PROD-025,Fact Accessories,Technology,Accessories,1,356.21,0.05,80.98,338.4,South Africa,Cape Town,Western Cape,MEA
CA-2024-100987,2024-11-19,CUS-1110,Matthew Ramirez,Home Office,PROD-025,Fact Accessories,Technology,Accessories,2,767.57,0.12,179.27,1350.92,United States,Chicago,Illinois,Central
CA-2023-100988,2022-12-08,CUS-1012,Michael Esparza,Home Office,PROD-037,Care Tables,Furniture,Tables,8,510.19,0.0,902.58,4081.52,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100989,2023-09-06,CUS-1253,Jasmine Sandoval,Corporate,PROD-036,National Monitors,Technology,Monitors,10,345.7,0.1,329.62,3111.3,United States,New York,New York,East
CA-2023-100990,2024-06-24,CUS-1322,Kelly Yoder,Consumer,PROD-018,Senior Chairs,Furniture,Chairs,4,560.59,0.12,473.77,1973.28,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100991,2023-09-11,CUS-1275,Maria Fletcher,Consumer,PROD-001,Summer Binders,Office Supplies,Binders,6,68.68,0.05,94.85,391.48,Australia,Sydney,NSW,APAC
CA-2023-100992,2023-05-24,CUS-1353,Kimberly Lewis,Home Office,PROD-024,Describe Bookcases,Furniture,Bookcases,9,566.18,0.0,466.57,5095.62,India,Mumbai,Maharashtra,APAC
CA-2024-100993,2024-04-19,CUS-1462,Elizabeth Vance,Consumer,PROD-015,Key Bookcases,Furniture,Bookcases,10,496.81,0.12,600.98,4371.93,Australia,Sydney,NSW,APAC
CA-2024-100994,2024-05-24,CUS-1348,John Soto,Consumer,PROD-016,Development Tablets,Technology,Tablets,4,742.14,0.0,478.9,2968.56,United States,Chicago,Illinois,Central
CA-2022-100995,2023-01-01,CUS-1469,Rachel Kelly,Consumer,PROD-039,Off Tables,Furniture,Tables,6,146.36,0.0,70.2,878.16,Australia,Sydney,NSW,APAC
CA-2022-100996,2024-05-16,CUS-1327,Robert Vasquez,Consumer,PROD-009,Benefit Monitors,Technology,Monitors,7,217.16,0.1,190.16,1368.11,Canada,Toronto,Ontario,Central
CA-2022-100997,2024-10-29,CUS-1214,Catherine Gonzales,Consumer,PROD-024,Describe Bookcases,Furniture,Bookcases,10,159.74,0.12,81.67,1405.71,India,Mumbai,Maharashtra,APAC
CA-2023-100998,2024-03-08,CUS-1323,Zachary Payne,Home Office,PROD-026,Operation Tables,Furniture,Tables,3,439.48,0.1,129.44,1186.6,India,Mumbai,Maharashtra,APAC
CA-2024-100999,2024-01-01,CUS-1141,David Brown,Corporate,PROD-020,Close Monitors,Technology,Monitors,10,59.02,0.12,105.12,519.38,Brazil,São Paulo,São Paulo,LATAM
CA-2024-101000,2024-10-27,CUS-1487,Hailey Maxwell,Consumer,PROD-014,Them Phones,Technology,Phones,2,2.22,0.12,0.44,3.91,United States,New York,New York,East
CA-2024-101001,2023-04-11,CUS-1355,Dr. Zachary Adams,Corporate,PROD-034,Organization Tables,Furniture,Tables,6,509.57,0.12,142.11,2690.53,United States,New York,New York,East
CA-2022-101002,2023-12-29,CUS-1490,Dana Haas,Corporate,PROD-029,Early Envelopes,Office Supplies,Envelopes,1,40.16,0.0,7.53,40.16,Australia,Sydney,NSW,APAC
CA-2023-101003,2024-07-07,CUS-1136,Vanessa Johnson,Consumer,PROD-030,Whatever Accessories,Technology,Accessories,1,352.27,0.12,34.69,310.0,Brazil,São Paulo,São Paulo,LATAM
CA-2024-101004,2024-01-23,CUS-1095,Ann Thompson,Home Office,PROD-026,Operation Tables,Furniture,Tables,5,658.09,0.05,274.38,3125.93,United States,Chicago,Illinois,Central
CA-2024-101005,2024-09-16,CUS-1371,Jeremiah Sanchez,Corporate,PROD-022,Final Paper,Office Supplies,Paper,7,8.03,0.1,10.47,50.59,Australia,Sydney,NSW,APAC
CA-2022-101006,2022-05-07,CUS-1396,Cindy Maldonado,Corporate,PROD-019,Many Binders,Office Supplies,Binders,9,12.81,0.05,24.74,109.53,United States,New York,New York,East
CA-2022-101007,2024-12-17,CUS-1393,Amanda Miles,Corporate,PROD-037,Care Tables,Furniture,Tables,9,512.91,0.12,555.25,4062.25,India,Mumbai,Maharashtra,APAC
CA-2023-101008,2022-10-30,CUS-1135,Donna Roberts,Corporate,PROD-022,Final Paper,Office Supplies,Paper,4,524.07,0.1,267.23,1886.65,Canada,Toronto,Ontario,Central
CA-2024-101009,2022-07-22,CUS-1418,Kelly Ruiz,Corporate,PROD-010,Mean Phones,Technology,Phones,2,211.11,0.1,78.52,380.0,India,Mumbai,Maharashtra,APAC
CA-2023-101010,2022-08-30,CUS-1381,Jason Sellers,Consumer,PROD-012,Cause Accessories,Technology,Accessories,7,763.92,0.12,673.91,4705.75,Australia,Sydney,NSW,APAC
CA-2023-101011,2024-04-19,CUS-1022,Susan Jones,Corporate,PROD-007,Get Writing,Office Supplies,Writing,1,652.97,0.0,51.32,652.97,India,Mumbai,Maharashtra,APAC
CA-2024-101012,2023-10-03,CUS-1225,Mark Middleton,Corporate,PROD-020,Close Monitors,Technology,Monitors,10,554.41,0.1,914.35,4989.69,Canada,Toronto,Ontario,Central
CA-2023-101013,2024-12-25,CUS-1472,John Ramirez,Consumer,PROD-025,Fact Accessories,Technology,Accessories,7,458.07,0.1,152.69,2885.84,United States,Los Angeles,California,West
